animal_weight,madness_index
123.25,4.169293549452358e+144
127.5,4.169293549452358e+144
127.75,4.169293549452358e+144
128.0,4.169293549452358e+144
128.25,4.169293549452358e+144
128.5,4.169293549452358e+144
128.75,4.169293549452358e+144
129.0,4.169293549452358e+144
129.25,4.169293549452358e+144
76.5,1.133331489298786e+145
76.75,1.133331489298786e+145
77.0,1.133331489298786e+145
77.25,1.133331489298786e+145
77.5,1.133331489298786e+145
77.75,1.133331489298786e+145
78.0,1.133331489298786e+145
78.25,1.133331489298786e+145
78.5,1.133331489298786e+145
78.75,1.133331489298786e+145
79.0,1.133331489298786e+145
79.25,1.133331489298786e+145
82.25,1.133331489298786e+145
82.5,1.133331489298786e+145
82.75,1.133331489298786e+145
83.0,1.133331489298786e+145
83.25,1.133331489298786e+145
83.5,1.133331489298786e+145
83.75,1.133331489298786e+145
84.0,1.133331489298786e+145
122.0,1.133331489298786e+145
122.25,1.133331489298786e+145
122.5,1.133331489298786e+145
122.75,1.133331489298786e+145
123.0,1.133331489298786e+145
123.25,1.133331489298786e+145
123.5,1.133331489298786e+145
127.75,1.133331489298786e+145
128.0,1.133331489298786e+145
128.25,1.133331489298786e+145
128.5,1.133331489298786e+145
128.75,1.133331489298786e+145
129.0,1.133331489298786e+145
129.25,1.133331489298786e+145
72.25,3.080714392981317e+145
72.5,3.080714392981317e+145
76.5,3.080714392981317e+145
76.75,3.080714392981317e+145
77.0,3.080714392981317e+145
77.25,3.080714392981317e+145
77.5,3.080714392981317e+145
77.75,3.080714392981317e+145
78.0,3.080714392981317e+145
78.25,3.080714392981317e+145
78.5,3.080714392981317e+145
78.75,3.080714392981317e+145
79.0,3.080714392981317e+145
82.5,3.080714392981317e+145
82.75,3.080714392981317e+145
83.0,3.080714392981317e+145
83.25,3.080714392981317e+145
83.5,3.080714392981317e+145
83.75,3.080714392981317e+145
122.0,3.080714392981317e+145
122.25,3.080714392981317e+145
122.5,3.080714392981317e+145
122.75,3.080714392981317e+145
123.0,3.080714392981317e+145
123.25,3.080714392981317e+145
123.5,3.080714392981317e+145
123.75,3.080714392981317e+145
127.75,3.080714392981317e+145
128.0,3.080714392981317e+145
128.25,3.080714392981317e+145
128.5,3.080714392981317e+145
128.75,3.080714392981317e+145
129.0,3.080714392981317e+145
129.25,3.080714392981317e+145
129.5,3.080714392981317e+145
72.0,8.374249953113352e+145
72.25,8.374249953113352e+145
72.5,8.374249953113352e+145
72.75,8.374249953113352e+145
76.75,8.374249953113352e+145
77.0,8.374249953113352e+145
77.25,8.374249953113352e+145
77.5,8.374249953113352e+145
77.75,8.374249953113352e+145
78.0,8.374249953113352e+145
78.25,8.374249953113352e+145
78.5,8.374249953113352e+145
78.75,8.374249953113352e+145
82.75,8.374249953113352e+145
83.0,8.374249953113352e+145
83.25,8.374249953113352e+145
122.25,8.374249953113352e+145
122.5,8.374249953113352e+145
122.75,8.374249953113352e+145
123.0,8.374249953113352e+145
123.25,8.374249953113352e+145
123.5,8.374249953113352e+145
128.0,8.374249953113352e+145
128.25,8.374249953113352e+145
128.5,8.374249953113352e+145
128.75,8.374249953113352e+145
129.0,8.374249953113352e+145
129.25,8.374249953113352e+145
129.5,8.374249953113352e+145
129.75,8.374249953113352e+145
71.75,2.2763571474522036e+146
72.0,2.2763571474522036e+146
72.25,2.2763571474522036e+146
72.5,2.2763571474522036e+146
72.75,2.2763571474522036e+146
77.0,2.2763571474522036e+146
77.25,2.2763571474522036e+146
77.5,2.2763571474522036e+146
77.75,2.2763571474522036e+146
78.0,2.2763571474522036e+146
78.25,2.2763571474522036e+146
78.5,2.2763571474522036e+146
83.0,2.2763571474522036e+146
122.5,2.2763571474522036e+146
122.75,2.2763571474522036e+146
123.0,2.2763571474522036e+146
128.25,2.2763571474522036e+146
128.5,2.2763571474522036e+146
128.75,2.2763571474522036e+146
129.0,2.2763571474522036e+146
129.25,2.2763571474522036e+146
129.5,2.2763571474522036e+146
129.75,2.2763571474522036e+146
130.0,2.2763571474522036e+146
71.25,6.187780269002192e+146
71.5,6.187780269002192e+146
71.75,6.187780269002192e+146
72.0,6.187780269002192e+146
72.25,6.187780269002192e+146
72.5,6.187780269002192e+146
72.75,6.187780269002192e+146
73.0,6.187780269002192e+146
77.25,6.187780269002192e+146
77.5,6.187780269002192e+146
77.75,6.187780269002192e+146
78.0,6.187780269002192e+146
122.5,6.187780269002192e+146
122.75,6.187780269002192e+146
128.5,6.187780269002192e+146
128.75,6.187780269002192e+146
129.0,6.187780269002192e+146
129.25,6.187780269002192e+146
129.5,6.187780269002192e+146
129.75,6.187780269002192e+146
71.5,1.682013066372608e+147
71.75,1.682013066372608e+147
72.0,1.682013066372608e+147
72.25,1.682013066372608e+147
72.5,1.682013066372608e+147
72.75,1.682013066372608e+147
73.0,1.682013066372608e+147
77.5,1.682013066372608e+147
77.75,1.682013066372608e+147
128.75,1.682013066372608e+147
129.0,1.682013066372608e+147
129.25,1.682013066372608e+147
129.5,1.682013066372608e+147
71.75,4.572185553551339e+147
72.0,4.572185553551339e+147
72.25,4.572185553551339e+147
72.5,4.572185553551339e+147
72.75,4.572185553551339e+147
129.0,4.572185553551339e+147
129.25,4.572185553551339e+147
72.0,1.2428488906561565e+148
72.25,1.2428488906561565e+148
72.5,1.2428488906561565e+148
77.5,1.2428488906561565e+148
126.75,1.2428488906561565e+148
127.0,1.2428488906561565e+148
129.0,1.2428488906561565e+148
72.25,3.378413554991113e+148
77.25,3.378413554991113e+148
77.5,3.378413554991113e+148
77.75,3.378413554991113e+148
79.5,3.378413554991113e+148
79.75,3.378413554991113e+148
126.5,3.378413554991113e+148
126.75,3.378413554991113e+148
127.0,3.378413554991113e+148
76.75,9.183480175552067e+148
77.0,9.183480175552067e+148
77.25,9.183480175552067e+148
77.5,9.183480175552067e+148
77.75,9.183480175552067e+148
78.0,9.183480175552067e+148
79.25,9.183480175552067e+148
79.5,9.183480175552067e+148
79.75,9.183480175552067e+148
80.0,9.183480175552067e+148
126.25,9.183480175552067e+148
126.5,9.183480175552067e+148
126.75,9.183480175552067e+148
127.0,9.183480175552067e+148
127.25,9.183480175552067e+148
76.5,2.4963287283217065e+149
76.75,2.4963287283217065e+149
77.0,2.4963287283217065e+149
77.25,2.4963287283217065e+149
77.5,2.4963287283217065e+149
77.75,2.4963287283217065e+149
78.0,2.4963287283217065e+149
78.25,2.4963287283217065e+149
79.0,2.4963287283217065e+149
79.25,2.4963287283217065e+149
79.5,2.4963287283217065e+149
79.75,2.4963287283217065e+149
80.0,2.4963287283217065e+149
80.25,2.4963287283217065e+149
126.0,2.4963287283217065e+149
126.25,2.4963287283217065e+149
126.5,2.4963287283217065e+149
126.75,2.4963287283217065e+149
127.0,2.4963287283217065e+149
127.25,2.4963287283217065e+149
127.5,2.4963287283217065e+149
76.25,6.785725020057171e+149
76.5,6.785725020057171e+149
76.75,6.785725020057171e+149
77.0,6.785725020057171e+149
77.25,6.785725020057171e+149
77.5,6.785725020057171e+149
77.75,6.785725020057171e+149
78.0,6.785725020057171e+149
78.25,6.785725020057171e+149
78.5,6.785725020057171e+149
78.75,6.785725020057171e+149
79.0,6.785725020057171e+149
79.25,6.785725020057171e+149
79.5,6.785725020057171e+149
79.75,6.785725020057171e+149
80.0,6.785725020057171e+149
80.25,6.785725020057171e+149
80.5,6.785725020057171e+149
126.0,6.785725020057171e+149
126.25,6.785725020057171e+149
126.5,6.785725020057171e+149
126.75,6.785725020057171e+149
127.0,6.785725020057171e+149
127.25,6.785725020057171e+149
127.5,6.785725020057171e+149
127.75,6.785725020057171e+149
69.0,1.8445513014941297e+150
76.0,1.8445513014941297e+150
76.25,1.8445513014941297e+150
76.5,1.8445513014941297e+150
76.75,1.8445513014941297e+150
77.0,1.8445513014941297e+150
77.25,1.8445513014941297e+150
77.5,1.8445513014941297e+150
77.75,1.8445513014941297e+150
78.0,1.8445513014941297e+150
78.25,1.8445513014941297e+150
78.5,1.8445513014941297e+150
78.75,1.8445513014941297e+150
79.0,1.8445513014941297e+150
79.25,1.8445513014941297e+150
79.5,1.8445513014941297e+150
79.75,1.8445513014941297e+150
80.0,1.8445513014941297e+150
80.25,1.8445513014941297e+150
126.25,1.8445513014941297e+150
126.5,1.8445513014941297e+150
126.75,1.8445513014941297e+150
127.0,1.8445513014941297e+150
127.25,1.8445513014941297e+150
127.5,1.8445513014941297e+150
68.75,5.014010284511975e+150
69.0,5.014010284511975e+150
71.0,5.014010284511975e+150
75.75,5.014010284511975e+150
76.0,5.014010284511975e+150
76.25,5.014010284511975e+150
76.5,5.014010284511975e+150
76.75,5.014010284511975e+150
77.0,5.014010284511975e+150
77.25,5.014010284511975e+150
77.5,5.014010284511975e+150
77.75,5.014010284511975e+150
78.0,5.014010284511975e+150
78.25,5.014010284511975e+150
78.5,5.014010284511975e+150
78.75,5.014010284511975e+150
79.0,5.014010284511975e+150
79.25,5.014010284511975e+150
79.5,5.014010284511975e+150
79.75,5.014010284511975e+150
80.0,5.014010284511975e+150
126.5,5.014010284511975e+150
126.75,5.014010284511975e+150
127.0,5.014010284511975e+150
127.25,5.014010284511975e+150
68.25,1.362949304409567e+151
68.5,1.362949304409567e+151
68.75,1.362949304409567e+151
69.0,1.362949304409567e+151
69.25,1.362949304409567e+151
70.75,1.362949304409567e+151
71.0,1.362949304409567e+151
71.25,1.362949304409567e+151
75.5,1.362949304409567e+151
75.75,1.362949304409567e+151
76.0,1.362949304409567e+151
76.25,1.362949304409567e+151
76.5,1.362949304409567e+151
76.75,1.362949304409567e+151
77.0,1.362949304409567e+151
77.25,1.362949304409567e+151
77.5,1.362949304409567e+151
77.75,1.362949304409567e+151
78.0,1.362949304409567e+151
78.25,1.362949304409567e+151
78.5,1.362949304409567e+151
78.75,1.362949304409567e+151
79.0,1.362949304409567e+151
79.25,1.362949304409567e+151
79.5,1.362949304409567e+151
79.75,1.362949304409567e+151
126.75,1.362949304409567e+151
68.0,3.7048803272874213e+151
68.25,3.7048803272874213e+151
68.5,3.7048803272874213e+151
68.75,3.7048803272874213e+151
69.0,3.7048803272874213e+151
69.25,3.7048803272874213e+151
69.5,3.7048803272874213e+151
70.5,3.7048803272874213e+151
70.75,3.7048803272874213e+151
71.0,3.7048803272874213e+151
71.25,3.7048803272874213e+151
71.5,3.7048803272874213e+151
75.75,3.7048803272874213e+151
76.0,3.7048803272874213e+151
76.25,3.7048803272874213e+151
76.5,3.7048803272874213e+151
76.75,3.7048803272874213e+151
77.0,3.7048803272874213e+151
77.25,3.7048803272874213e+151
77.5,3.7048803272874213e+151
77.75,3.7048803272874213e+151
78.0,3.7048803272874213e+151
78.25,3.7048803272874213e+151
78.5,3.7048803272874213e+151
78.75,3.7048803272874213e+151
79.0,3.7048803272874213e+151
79.25,3.7048803272874213e+151
79.5,3.7048803272874213e+151
65.5,1.0070908870280797e+152
65.75,1.0070908870280797e+152
67.75,1.0070908870280797e+152
68.0,1.0070908870280797e+152
68.25,1.0070908870280797e+152
68.5,1.0070908870280797e+152
68.75,1.0070908870280797e+152
69.0,1.0070908870280797e+152
69.25,1.0070908870280797e+152
69.5,1.0070908870280797e+152
69.75,1.0070908870280797e+152
70.0,1.0070908870280797e+152
70.25,1.0070908870280797e+152
70.5,1.0070908870280797e+152
70.75,1.0070908870280797e+152
71.0,1.0070908870280797e+152
71.25,1.0070908870280797e+152
71.5,1.0070908870280797e+152
71.75,1.0070908870280797e+152
75.75,1.0070908870280797e+152
76.0,1.0070908870280797e+152
76.25,1.0070908870280797e+152
76.5,1.0070908870280797e+152
76.75,1.0070908870280797e+152
77.0,1.0070908870280797e+152
77.25,1.0070908870280797e+152
77.5,1.0070908870280797e+152
77.75,1.0070908870280797e+152
78.0,1.0070908870280797e+152
78.25,1.0070908870280797e+152
78.5,1.0070908870280797e+152
78.75,1.0070908870280797e+152
79.0,1.0070908870280797e+152
79.25,1.0070908870280797e+152
65.25,2.7375568578151306e+152
65.5,2.7375568578151306e+152
65.75,2.7375568578151306e+152
66.0,2.7375568578151306e+152
67.5,2.7375568578151306e+152
67.75,2.7375568578151306e+152
68.0,2.7375568578151306e+152
68.25,2.7375568578151306e+152
68.5,2.7375568578151306e+152
68.75,2.7375568578151306e+152
69.0,2.7375568578151306e+152
69.25,2.7375568578151306e+152
69.5,2.7375568578151306e+152
69.75,2.7375568578151306e+152
70.0,2.7375568578151306e+152
70.25,2.7375568578151306e+152
70.5,2.7375568578151306e+152
70.75,2.7375568578151306e+152
71.0,2.7375568578151306e+152
71.25,2.7375568578151306e+152
71.5,2.7375568578151306e+152
71.75,2.7375568578151306e+152
72.0,2.7375568578151306e+152
76.0,2.7375568578151306e+152
76.25,2.7375568578151306e+152
76.5,2.7375568578151306e+152
76.75,2.7375568578151306e+152
77.0,2.7375568578151306e+152
77.25,2.7375568578151306e+152
77.5,2.7375568578151306e+152
77.75,2.7375568578151306e+152
78.0,2.7375568578151306e+152
78.25,2.7375568578151306e+152
78.5,2.7375568578151306e+152
78.75,2.7375568578151306e+152
79.0,2.7375568578151306e+152
64.75,7.441451060972311e+152
65.0,7.441451060972311e+152
65.25,7.441451060972311e+152
65.5,7.441451060972311e+152
65.75,7.441451060972311e+152
66.0,7.441451060972311e+152
66.25,7.441451060972311e+152
67.25,7.441451060972311e+152
67.5,7.441451060972311e+152
67.75,7.441451060972311e+152
68.0,7.441451060972311e+152
68.25,7.441451060972311e+152
68.5,7.441451060972311e+152
68.75,7.441451060972311e+152
69.0,7.441451060972311e+152
69.25,7.441451060972311e+152
69.5,7.441451060972311e+152
69.75,7.441451060972311e+152
70.0,7.441451060972311e+152
70.25,7.441451060972311e+152
70.5,7.441451060972311e+152
70.75,7.441451060972311e+152
71.0,7.441451060972311e+152
71.25,7.441451060972311e+152
71.5,7.441451060972311e+152
76.25,7.441451060972311e+152
76.5,7.441451060972311e+152
76.75,7.441451060972311e+152
77.0,7.441451060972311e+152
77.25,7.441451060972311e+152
77.5,7.441451060972311e+152
77.75,7.441451060972311e+152
78.0,7.441451060972311e+152
78.25,7.441451060972311e+152
78.5,7.441451060972311e+152
64.5,2.0227961196408315e+153
64.75,2.0227961196408315e+153
65.0,2.0227961196408315e+153
65.25,2.0227961196408315e+153
65.5,2.0227961196408315e+153
65.75,2.0227961196408315e+153
66.0,2.0227961196408315e+153
66.25,2.0227961196408315e+153
66.5,2.0227961196408315e+153
66.75,2.0227961196408315e+153
67.0,2.0227961196408315e+153
67.25,2.0227961196408315e+153
67.5,2.0227961196408315e+153
67.75,2.0227961196408315e+153
68.0,2.0227961196408315e+153
68.25,2.0227961196408315e+153
68.5,2.0227961196408315e+153
68.75,2.0227961196408315e+153
69.0,2.0227961196408315e+153
69.25,2.0227961196408315e+153
69.5,2.0227961196408315e+153
69.75,2.0227961196408315e+153
70.0,2.0227961196408315e+153
70.25,2.0227961196408315e+153
70.5,2.0227961196408315e+153
70.75,2.0227961196408315e+153
71.0,2.0227961196408315e+153
71.25,2.0227961196408315e+153
73.75,2.0227961196408315e+153
74.0,2.0227961196408315e+153
74.25,2.0227961196408315e+153
76.5,2.0227961196408315e+153
76.75,2.0227961196408315e+153
77.0,2.0227961196408315e+153
77.25,2.0227961196408315e+153
77.5,2.0227961196408315e+153
77.75,2.0227961196408315e+153
78.0,2.0227961196408315e+153
78.25,2.0227961196408315e+153
64.5,5.498529934697141e+153
64.75,5.498529934697141e+153
65.0,5.498529934697141e+153
65.25,5.498529934697141e+153
65.5,5.498529934697141e+153
65.75,5.498529934697141e+153
66.0,5.498529934697141e+153
66.25,5.498529934697141e+153
67.0,5.498529934697141e+153
67.25,5.498529934697141e+153
67.5,5.498529934697141e+153
67.75,5.498529934697141e+153
68.0,5.498529934697141e+153
68.25,5.498529934697141e+153
68.5,5.498529934697141e+153
68.75,5.498529934697141e+153
69.0,5.498529934697141e+153
69.25,5.498529934697141e+153
69.5,5.498529934697141e+153
69.75,5.498529934697141e+153
70.0,5.498529934697141e+153
70.25,5.498529934697141e+153
70.5,5.498529934697141e+153
70.75,5.498529934697141e+153
71.0,5.498529934697141e+153
73.5,5.498529934697141e+153
73.75,5.498529934697141e+153
74.0,5.498529934697141e+153
74.25,5.498529934697141e+153
74.5,5.498529934697141e+153
76.75,5.498529934697141e+153
77.0,5.498529934697141e+153
77.25,5.498529934697141e+153
77.5,5.498529934697141e+153
77.75,5.498529934697141e+153
78.0,5.498529934697141e+153
64.75,1.4946554004725342e+154
65.0,1.4946554004725342e+154
65.25,1.4946554004725342e+154
65.5,1.4946554004725342e+154
65.75,1.4946554004725342e+154
66.0,1.4946554004725342e+154
67.0,1.4946554004725342e+154
67.25,1.4946554004725342e+154
67.5,1.4946554004725342e+154
67.75,1.4946554004725342e+154
68.0,1.4946554004725342e+154
68.25,1.4946554004725342e+154
69.0,1.4946554004725342e+154
69.25,1.4946554004725342e+154
69.5,1.4946554004725342e+154
69.75,1.4946554004725342e+154
70.0,1.4946554004725342e+154
70.25,1.4946554004725342e+154
70.5,1.4946554004725342e+154
70.75,1.4946554004725342e+154
73.25,1.4946554004725342e+154
73.5,1.4946554004725342e+154
73.75,1.4946554004725342e+154
74.0,1.4946554004725342e+154
74.25,1.4946554004725342e+154
74.5,1.4946554004725342e+154
74.75,1.4946554004725342e+154
77.0,1.4946554004725342e+154
77.25,1.4946554004725342e+154
77.5,1.4946554004725342e+154
77.75,1.4946554004725342e+154
65.0,4.062894614912666e+154
65.25,4.062894614912666e+154
65.5,4.062894614912666e+154
65.75,4.062894614912666e+154
67.25,4.062894614912666e+154
67.5,4.062894614912666e+154
67.75,4.062894614912666e+154
68.0,4.062894614912666e+154
69.25,4.062894614912666e+154
69.5,4.062894614912666e+154
69.75,4.062894614912666e+154
70.0,4.062894614912666e+154
70.25,4.062894614912666e+154
70.5,4.062894614912666e+154
73.25,4.062894614912666e+154
73.5,4.062894614912666e+154
73.75,4.062894614912666e+154
74.0,4.062894614912666e+154
74.25,4.062894614912666e+154
74.5,4.062894614912666e+154
74.75,4.062894614912666e+154
75.0,4.062894614912666e+154
77.0,4.062894614912666e+154
77.25,4.062894614912666e+154
77.5,4.062894614912666e+154
25.5,1.1044092602661211e+155
25.75,1.1044092602661211e+155
65.25,1.1044092602661211e+155
65.5,1.1044092602661211e+155
67.5,1.1044092602661211e+155
67.75,1.1044092602661211e+155
69.5,1.1044092602661211e+155
69.75,1.1044092602661211e+155
70.0,1.1044092602661211e+155
73.5,1.1044092602661211e+155
73.75,1.1044092602661211e+155
74.0,1.1044092602661211e+155
74.25,1.1044092602661211e+155
74.5,1.1044092602661211e+155
74.75,1.1044092602661211e+155
25.25,3.0020956233632933e+155
25.5,3.0020956233632933e+155
25.75,3.0020956233632933e+155
26.0,3.0020956233632933e+155
63.0,3.0020956233632933e+155
63.25,3.0020956233632933e+155
69.75,3.0020956233632933e+155
73.5,3.0020956233632933e+155
73.75,3.0020956233632933e+155
74.0,3.0020956233632933e+155
74.25,3.0020956233632933e+155
74.5,3.0020956233632933e+155
20.25,8.16054198028487e+155
25.0,8.16054198028487e+155
25.25,8.16054198028487e+155
25.5,8.16054198028487e+155
25.75,8.16054198028487e+155
26.0,8.16054198028487e+155
26.25,8.16054198028487e+155
62.75,8.16054198028487e+155
63.0,8.16054198028487e+155
63.25,8.16054198028487e+155
63.5,8.16054198028487e+155
65.0,8.16054198028487e+155
65.25,8.16054198028487e+155
65.5,8.16054198028487e+155
69.75,8.16054198028487e+155
73.75,8.16054198028487e+155
74.0,8.16054198028487e+155
74.25,8.16054198028487e+155
20.0,2.2182652975385555e+156
20.25,2.2182652975385555e+156
20.5,2.2182652975385555e+156
24.75,2.2182652975385555e+156
25.0,2.2182652975385555e+156
25.25,2.2182652975385555e+156
25.5,2.2182652975385555e+156
25.75,2.2182652975385555e+156
26.0,2.2182652975385555e+156
26.25,2.2182652975385555e+156
26.5,2.2182652975385555e+156
62.5,2.2182652975385555e+156
62.75,2.2182652975385555e+156
63.0,2.2182652975385555e+156
63.25,2.2182652975385555e+156
63.5,2.2182652975385555e+156
63.75,2.2182652975385555e+156
64.75,2.2182652975385555e+156
65.0,2.2182652975385555e+156
65.25,2.2182652975385555e+156
65.5,2.2182652975385555e+156
69.5,2.2182652975385555e+156
69.75,2.2182652975385555e+156
71.75,2.2182652975385555e+156
19.75,6.0298702490003525e+156
20.0,6.0298702490003525e+156
20.25,6.0298702490003525e+156
20.5,6.0298702490003525e+156
20.75,6.0298702490003525e+156
25.0,6.0298702490003525e+156
25.25,6.0298702490003525e+156
25.5,6.0298702490003525e+156
25.75,6.0298702490003525e+156
26.0,6.0298702490003525e+156
26.25,6.0298702490003525e+156
26.5,6.0298702490003525e+156
62.25,6.0298702490003525e+156
62.5,6.0298702490003525e+156
62.75,6.0298702490003525e+156
63.0,6.0298702490003525e+156
63.25,6.0298702490003525e+156
63.5,6.0298702490003525e+156
63.75,6.0298702490003525e+156
64.5,6.0298702490003525e+156
64.75,6.0298702490003525e+156
65.0,6.0298702490003525e+156
65.25,6.0298702490003525e+156
65.5,6.0298702490003525e+156
65.75,6.0298702490003525e+156
69.25,6.0298702490003525e+156
69.5,6.0298702490003525e+156
69.75,6.0298702490003525e+156
70.0,6.0298702490003525e+156
71.5,6.0298702490003525e+156
71.75,6.0298702490003525e+156
72.0,6.0298702490003525e+156
19.5,1.6390886725823477e+157
19.75,1.6390886725823477e+157
20.0,1.6390886725823477e+157
20.25,1.6390886725823477e+157
20.5,1.6390886725823477e+157
20.75,1.6390886725823477e+157
21.0,1.6390886725823477e+157
25.25,1.6390886725823477e+157
25.5,1.6390886725823477e+157
25.75,1.6390886725823477e+157
26.0,1.6390886725823477e+157
26.25,1.6390886725823477e+157
62.25,1.6390886725823477e+157
62.5,1.6390886725823477e+157
62.75,1.6390886725823477e+157
63.0,1.6390886725823477e+157
63.25,1.6390886725823477e+157
63.5,1.6390886725823477e+157
63.75,1.6390886725823477e+157
64.0,1.6390886725823477e+157
64.25,1.6390886725823477e+157
64.5,1.6390886725823477e+157
64.75,1.6390886725823477e+157
65.0,1.6390886725823477e+157
65.25,1.6390886725823477e+157
65.5,1.6390886725823477e+157
65.75,1.6390886725823477e+157
66.0,1.6390886725823477e+157
68.75,1.6390886725823477e+157
69.0,1.6390886725823477e+157
69.25,1.6390886725823477e+157
69.5,1.6390886725823477e+157
69.75,1.6390886725823477e+157
70.0,1.6390886725823477e+157
70.25,1.6390886725823477e+157
71.25,1.6390886725823477e+157
71.5,1.6390886725823477e+157
71.75,1.6390886725823477e+157
72.0,1.6390886725823477e+157
72.25,1.6390886725823477e+157
19.5,4.4555049539136534e+157
19.75,4.4555049539136534e+157
20.0,4.4555049539136534e+157
20.25,4.4555049539136534e+157
20.5,4.4555049539136534e+157
20.75,4.4555049539136534e+157
21.0,4.4555049539136534e+157
21.25,4.4555049539136534e+157
25.5,4.4555049539136534e+157
25.75,4.4555049539136534e+157
26.0,4.4555049539136534e+157
62.5,4.4555049539136534e+157
62.75,4.4555049539136534e+157
63.0,4.4555049539136534e+157
63.25,4.4555049539136534e+157
63.5,4.4555049539136534e+157
63.75,4.4555049539136534e+157
64.5,4.4555049539136534e+157
64.75,4.4555049539136534e+157
65.0,4.4555049539136534e+157
65.25,4.4555049539136534e+157
65.5,4.4555049539136534e+157
65.75,4.4555049539136534e+157
66.0,4.4555049539136534e+157
68.75,4.4555049539136534e+157
69.0,4.4555049539136534e+157
69.25,4.4555049539136534e+157
69.5,4.4555049539136534e+157
69.75,4.4555049539136534e+157
70.0,4.4555049539136534e+157
70.25,4.4555049539136534e+157
70.5,4.4555049539136534e+157
71.0,4.4555049539136534e+157
71.25,4.4555049539136534e+157
71.5,4.4555049539136534e+157
71.75,4.4555049539136534e+157
72.0,4.4555049539136534e+157
72.25,4.4555049539136534e+157
72.5,4.4555049539136534e+157
19.75,1.211131815283274e+158
20.0,1.211131815283274e+158
20.25,1.211131815283274e+158
20.5,1.211131815283274e+158
20.75,1.211131815283274e+158
21.0,1.211131815283274e+158
25.5,1.211131815283274e+158
62.75,1.211131815283274e+158
63.0,1.211131815283274e+158
63.25,1.211131815283274e+158
64.75,1.211131815283274e+158
65.0,1.211131815283274e+158
65.25,1.211131815283274e+158
65.5,1.211131815283274e+158
65.75,1.211131815283274e+158
69.0,1.211131815283274e+158
69.25,1.211131815283274e+158
69.5,1.211131815283274e+158
69.75,1.211131815283274e+158
70.0,1.211131815283274e+158
70.25,1.211131815283274e+158
71.0,1.211131815283274e+158
71.25,1.211131815283274e+158
71.5,1.211131815283274e+158
71.75,1.211131815283274e+158
72.0,1.211131815283274e+158
72.25,1.211131815283274e+158
72.5,1.211131815283274e+158
72.75,1.211131815283274e+158
20.0,3.2921976053531405e+158
20.25,3.2921976053531405e+158
20.5,3.2921976053531405e+158
20.75,3.2921976053531405e+158
25.5,3.2921976053531405e+158
63.0,3.2921976053531405e+158
65.0,3.2921976053531405e+158
65.25,3.2921976053531405e+158
69.25,3.2921976053531405e+158
69.5,3.2921976053531405e+158
69.75,3.2921976053531405e+158
70.0,3.2921976053531405e+158
71.25,3.2921976053531405e+158
71.5,3.2921976053531405e+158
71.75,3.2921976053531405e+158
72.0,3.2921976053531405e+158
72.25,3.2921976053531405e+158
72.5,3.2921976053531405e+158
20.25,8.949120926327824e+158
25.25,8.949120926327824e+158
25.5,8.949120926327824e+158
25.75,8.949120926327824e+158
69.5,8.949120926327824e+158
69.75,8.949120926327824e+158
71.25,8.949120926327824e+158
71.5,8.949120926327824e+158
71.75,8.949120926327824e+158
72.0,8.949120926327824e+158
25.0,2.4326232794719504e+159
25.25,2.4326232794719504e+159
25.5,2.4326232794719504e+159
25.75,2.4326232794719504e+159
26.0,2.4326232794719504e+159
69.5,2.4326232794719504e+159
71.5,2.4326232794719504e+159
71.75,2.4326232794719504e+159
24.75,6.612555656075053e+159
25.0,6.612555656075053e+159
25.25,6.612555656075053e+159
25.5,6.612555656075053e+159
25.75,6.612555656075053e+159
26.0,6.612555656075053e+159
26.25,6.612555656075053e+159
69.5,6.612555656075053e+159
24.75,1.7974789879582895e+160
25.0,1.7974789879582895e+160
25.25,1.7974789879582895e+160
25.5,1.7974789879582895e+160
25.75,1.7974789879582895e+160
26.0,1.7974789879582895e+160
26.25,1.7974789879582895e+160
26.5,1.7974789879582895e+160
57.5,1.7974789879582895e+160
57.75,1.7974789879582895e+160
59.75,1.7974789879582895e+160
69.0,1.7974789879582895e+160
69.25,1.7974789879582895e+160
69.5,1.7974789879582895e+160
69.75,1.7974789879582895e+160
25.0,4.8860544700039736e+160
25.25,4.8860544700039736e+160
25.5,4.8860544700039736e+160
25.75,4.8860544700039736e+160
26.0,4.8860544700039736e+160
26.25,4.8860544700039736e+160
57.25,4.8860544700039736e+160
57.5,4.8860544700039736e+160
57.75,4.8860544700039736e+160
58.0,4.8860544700039736e+160
59.5,4.8860544700039736e+160
59.75,4.8860544700039736e+160
60.0,4.8860544700039736e+160
68.75,4.8860544700039736e+160
69.0,4.8860544700039736e+160
69.25,4.8860544700039736e+160
69.5,4.8860544700039736e+160
69.75,4.8860544700039736e+160
70.0,4.8860544700039736e+160
19.0,1.3281673078672893e+161
25.0,1.3281673078672893e+161
25.25,1.3281673078672893e+161
25.5,1.3281673078672893e+161
25.75,1.3281673078672893e+161
28.5,1.3281673078672893e+161
28.75,1.3281673078672893e+161
56.75,1.3281673078672893e+161
57.0,1.3281673078672893e+161
57.25,1.3281673078672893e+161
57.5,1.3281673078672893e+161
57.75,1.3281673078672893e+161
58.0,1.3281673078672893e+161
58.25,1.3281673078672893e+161
59.25,1.3281673078672893e+161
59.5,1.3281673078672893e+161
59.75,1.3281673078672893e+161
60.0,1.3281673078672893e+161
63.75,1.3281673078672893e+161
64.0,1.3281673078672893e+161
68.5,1.3281673078672893e+161
68.75,1.3281673078672893e+161
